"","f1","f2","f3","f4","f5","f6","f7","f8"
"N030508",3644.00323550167,3584.19410287172,3546.62205731795,3517.42912745731,3495.84725112526,3477.59320279345,3463.55029233172,3453.00427175247
"N030509",5619.92598073663,5590.72131496486,5602.61201618325,5605.65899245192,5638.08976096248,5638.13014361769,5656.29556959679,5672.18093172128
"N030510",6896.56411723598,6813.85254295113,6735.56993678306,6705.41940144573,6594.38611297429,6686.06246374413,6732.94052317275,6795.4626471078
"N030511",2877.59876875417,2822.9230215545,2796.77555413215,2768.09403857589,2760.60162632008,2726.67977785541,2721.65923496336,2710.3685028606
"N030512",3562.12050154295,3549.18290817238,3493.55954315304,3449.84305808663,3424.78699922993,3429.66016278095,3430.07515320615,3415.62844404104
"N030513",1598.53656795093,1606.6867123296,1581.4854958022,1591.58441989225,1546.04993336536,1563.76760562291,1562.32748467055,1627.07303706861
"N030514",1814.86684755346,1787.73692385837,1773.23915904564,1758.83799134138,1753.11419775445,1745.4814194752,1742.78556355495,1735.99540244917
"N030515",1812.82896270887,1727.66876334849,1637.61337896134,1605.25928621135,1694.5494654372,1644.66584610887,1570.10346452484,1545.48951541494
"N030516",1169.84969716478,1165.25455076636,1163.74717712469,1164.82120831375,1166.32180004456,1168.93583777204,1172.25490866563,1175.97544762303
"N030517",2340.18078980309,2353.38361189387,2353.00851027844,2335.83041849573,2355.11545679944,2348.20319508746,2364.86544099652,2392.84667376865
"N030518",2471.88211931688,2441.71194377552,2421.33957159764,2404.45177373944,2387.40246479923,2367.09505865929,2347.93893961704,2329.71983559508
"N030519",1896.09939815491,1854.11040338896,1822.04412855499,1795.52315119356,1771.35527130733,1749.28250606601,1730.58061866256,1711.68597268127
"N030520",1182.34797049,1163.03453419869,1147.99245398636,1134.74458477896,1123.04742018882,1112.1904309156,1101.70951698225,1093.32105119242
"N030521",1909.43462631337,1912.26697549944,1921.40647451801,1929.51457104262,1940.59128580147,1950.12547862647,1957.98541318193,1968.17064363506
"N030522",3731.96142639183,3703.68326778839,3696.00698331775,3694.75418004968,3699.7354903593,3712.27546991875,3724.70919449706,3741.31251268115
"N030523",2751.04676699584,2543.92119249394,2391.55094444605,2274.08226505673,2170.04302875377,2075.80763075517,1998.54850023542,1931.00959535135
"N030524",2711.94226179001,2795.45497898064,2929.22078694859,2700.32862907854,2708.46777399409,2797.47496048311,2933.10361698688,2706.65197776966
"N030525",3035.20055350575,2819.26841111658,2721.14345456217,2551.29782674355,2562.11971851477,2437.02011914605,2392.51343785335,2268.77093287466
"N030526",4581.89326860631,3975.81562932058,3520.43072156151,3202.46433033032,2920.41518110414,2688.74910293083,2497.91394416751,2350.35929581943
"N030527",994.983740851955,981.539930086318,972.532018305184,962.086896099805,956.852328828166,953.600336391575,946.609992776611,940.453818410268
"N030528",3228.32167247414,2999.40564073767,2891.49309223522,2717.91065468918,2718.44094228782,2592.88164382381,2540.46771740687,2418.07567997679
"N030529",2077.87388946185,2013.60893206632,1964.99279109345,1924.87057410782,1889.87549309258,1859.91016609255,1832.60831493763,1806.88380501844
"N030530",1747.10133910619,1509.41058361624,1613.68208656587,1607.69985039277,1444.16762918608,1273.06117428215,1380.85338064942,1392.29159273675
"N030531",10542.2924330956,10645.6366651955,10190.224103888,9395.2960625637,10260.909955852,10394.1386872181,9975.10920033862,9211.16707583913
"N030532",4546.18846222174,3378.26933418765,2769.08274422769,2278.2981769752,2041.20781749426,1856.09604637149,1548.75464869487,1288.21849089017
"N030533",1255.77378424089,1037.4487667708,947.501219347367,889.028280788137,987.03649430073,846.380377509255,790.692361773863,755.981405501814
"N030534",10918.9519902298,10876.383499205,10873.5469794571,10895.1267853966,10931.6800398246,10978.4800721999,11030.8331270943,11091.0024210698
"N030535",1052.68376807313,1020.32368589594,1012.82717931054,1006.12742834194,1012.70930831339,1002.35648436721,1002.61395200417,997.928813914946
"N030536",2477.76211646935,2403.49050292548,2305.93450828717,2283.06342320093,2239.64943365679,2159.92463737992,2159.67619392849,2117.41883518342
"N030537",1987.39138895446,2063.07836880218,2023.86062512982,2044.42704713059,2058.11553349324,2079.75125555933,2097.06331096087,2120.40836564177
"N030538",5597.33695179344,5318.34519371822,5107.3836195682,4933.30588519938,4778.36367258775,4636.40797441461,4508.76337708511,4392.39463121607
"N030539",5708.43313768971,5532.40157288726,5398.03900342165,5279.47436786622,5180.64726231299,5089.07087837984,5005.98424956586,4927.76278803974
"N030540",2524.70120810361,2461.59144554505,2419.28124084204,2387.32102910833,2362.51638538815,2339.18009013094,2324.75881505457,2306.67216416155
"N030541",4868.86728976089,4442.5396547358,4342.55017790131,4267.27255936432,3990.78254219116,3745.61006997931,3708.36934541045,3701.38242829115
"N030542",1104.17465169878,1093.06918454752,1084.63074409951,1077.39332878005,1071.19209402135,1065.38827644168,1060.05111535742,1055.13597424261
"N030543",4417.64700714097,4167.20199587939,3942.72934399402,3737.63951918806,3540.37465617904,3344.02009193688,3159.0265932324,2984.57332059446
"N030544",7015.65389900277,6266.5007603702,5745.27088052902,5322.82562503558,5004.918819919,4706.41542866785,4462.69650901127,4264.74193116708
"N030545",1042.5462613119,1021.28980883494,1005.45966758455,991.478806042809,979.788222685744,968.846706055081,958.774863271528,949.985282099867
"N030546",7431.85002311781,7078.55621522964,7604.29460887689,6755.08748990438,6842.03734989712,6536.02003512019,7062.58729966553,6258.17211358208
"N030547",4847.70958963378,4861.74057326021,4886.67958217674,4927.19579659527,4969.7308679743,5015.31933522452,5072.28060955559,5125.3603373635
"N030548",6277.4913766226,5570.59510905874,5240.56287759436,4850.59367485758,4931.01563082193,4546.62805028067,4377.56021294742,4112.65324353558
"N030549",1024.91122293143,1018.92780441042,1010.36412494099,1002.63409176602,996.364745875728,990.806570144164,985.716469679863,981.080574517898
"N030550",10664.1358192961,10930.0923143018,11188.4206350895,11701.1674290871,11843.1051992121,12061.9716114844,12233.6857936768,12447.228581967
"N030551",809.660842352232,777.882194373436,726.532601692519,723.151315767405,724.4059224427,726.854892188848,730.699810162828,731.214469653706
"N030552",1494.70040970182,1334.40330348841,1220.59008612446,1133.73271692023,1063.13480236154,1003.44089986012,947.474945097825,904.447255754433
"N030553",3206.53360306063,3079.51855461894,2755.22689560493,3044.92419856688,2781.68707174389,2668.61981663705,2433.87007840949,2635.63414629551
"N030554",1038.07044983044,1018.15823597063,1002.7900357192,989.891725089733,978.270536174091,968.27040955794,959.190903763539,950.260530698705
"N030555",865.930554332985,659.900596789112,536.303784201708,445.847752868206,399.330723039809,331.639873847564,328.228957099153,260.430557800212
"N030556",3434.41929358877,3197.78353253767,2988.03909085007,2849.34896905529,2697.41321047144,2589.58019231905,2465.39656550671,2388.24434854239
"N030557",1820.18912980754,1815.49194325771,1866.77080239062,1909.286451812,2035.03419490705,2046.43673122739,2109.86778407711,2164.23060155669
"N030558",1016.23378220844,1006.87101442157,999.822064373901,993.932457653342,988.859395283305,984.124240252728,979.981857745555,975.928205514921
"N030559",2114.81195475881,1663.49352521175,1345.10971773459,1154.91463463163,1069.49421551546,879.96600208629,943.233298315903,923.426764031999
"N030560",1006.58968757301,996.57948250751,989.213056421592,983.061997070058,977.669709658587,972.799791944652,968.317944867886,964.139184268652
"N030561",1496.56208545902,1790.33383636207,1445.9047923767,1645.5937973006,1393.98000110736,1691.9390525497,1365.9763574653,1565.37110862328
"N030562",9175.86652405336,9112.12488572054,9077.84254859012,9028.27013249267,9004.26821638446,8995.49002367196,8959.81605781364,8945.8546640648
"N030563",1145.87613281112,1147.68797639584,1143.63357463191,1137.41313199577,1138.16242851263,1132.11423242441,1134.71246195332,1134.45559489598
"N030564",1528.64033956308,1143.61362058157,857.796020289133,623.897676136845,416.752608278597,237.852581091782,60.0010141917382,-118.677033323346
"N030565",1788.60918867563,1507.25710550976,1293.49388222339,1116.25783209059,953.26832639592,811.081178479579,680.228221058765,558.366165627142
"N030566",3222.58277890886,2452.13430589609,2379.24116922345,2287.76594807424,2597.83480512522,2023.98060517614,1992.29206547513,1939.15915282501
"N030567",14582.7655073678,12902.7523433344,11229.3271503711,10027.0585993292,9055.33255396986,8205.37085663244,7476.04890818437,6766.60187442442
"N030568",3500.69377481881,3583.534148906,3579.7047125493,3501.7484551715,3367.53709880127,3200.65899605365,3001.28153158692,2794.43999379259
"N030569",1973.41026593525,1865.39311665895,1767.19174978145,1676.160498512,1604.81223082923,1544.24185157556,1491.85415294701,1447.72353120766
"N030570",1049.09336253553,1033.90915103007,1022.14270082404,1012.57108836168,1003.6424361675,996.130843400452,988.997628190388,982.075545115434
"N030571",4030.43322352011,3715.46381562893,3753.21865840344,3440.53235637233,3465.65300437965,3263.70424425344,3344.06407362775,3099.9188649118
"N030572",1414.24405685676,1402.20113023416,1383.3350626726,1360.90357080934,1337.21647434086,1313.14228024537,1289.17274229942,1266.41075587294
"N030573",1703.93824246864,1683.13388345136,1669.60731715887,1660.46756656776,1653.06765595463,1647.79877240245,1644.18860944395,1640.80858729072
"N030574",1009.83375333972,998.850443535509,989.907682708419,980.456824079273,974.439554928846,968.22524993901,961.800152860937,957.03747431104
"N030575",3887.83461661131,3938.93938237619,3980.62555354635,4016.60113469259,4031.03578898463,4043.92570545861,4032.1990262243,4024.71901338282
"N030576",3634.63722606329,3373.4371019475,3268.06805508307,3071.12484307032,3063.98401852162,2921.50667017321,2873.3549913474,2737.53063382515
"N030577",615.285686501964,391.897234726672,341.175758217623,331.173371824662,410.549956496777,274.775505359907,251.01810466252,264.111024758384
"N030578",2021.67673687821,1932.11613950168,1863.20978879692,1807.42200507726,1758.70752601965,1711.10782975858,1670.23212514207,1632.78107140576
"N030579",9173.91824238353,9125.38702738074,9089.97891904313,9058.56361413814,9054.67646105111,9046.45994730431,8997.61701635522,9001.12642173115
"N030580",10562.1905480307,10288.9265994841,10099.6088914492,10043.7745665893,9980.49668153493,9927.66041856496,9886.17223817675,9848.09238118248
"N030581",3578.13253085295,3253.64667531785,3239.30102028436,3140.01895269588,2949.32882845789,2743.01323871697,2771.24931706067,2727.56315596401
"N030582",2047.40342755116,2137.68144724467,2139.09330136553,1810.75176925441,1820.91406479895,1903.16018301116,1926.36427320977,1629.32489340963
"N030583",2667.46705230539,2640.46311871515,2638.2923646646,2652.79849042874,2670.01879429364,2697.15654247118,2725.93781853358,2761.63684211254
"N030584",7892.67667306245,7294.15607060902,6817.13998715283,6431.48609581113,6100.71263472678,5816.5572523583,5534.32632081928,5310.99838148511
"N030585",524.277216942112,478.993228793966,445.700210095076,420.343329641227,400.386198385667,381.75587672639,362.982919012402,349.286544804013
"N030586",993.42280703878,984.77796795509,977.950985831494,972.45041629005,967.208503130483,962.681904540204,958.568804035671,954.787764688949
"N030587",3311.95028003964,2088.96556960142,2037.21074948246,2032.54660481208,2737.16904447818,1764.86514741481,1746.14336651706,1764.04648129126
"N030588",1118.45824474381,1106.99938882249,1098.21588265842,1090.81386767061,1084.08305199218,1077.96004613354,1072.59545059821,1067.30214861283
"N030589",1919.20176637421,1685.06241656181,1525.83953940735,1408.62767696345,1310.15606646099,1223.95548977023,1149.13781114609,1087.97232799804
"N030590",2786.62873834073,2614.98199609232,2500.21841006237,2474.07972628483,2414.89795663099,2417.11222319795,2396.44236915722,2336.0009075925
"N030591",1628.26099342149,1360.88750078429,1187.23308284691,1061.25552404621,962.477009233411,878.333542773063,816.440434832349,747.387841922669
"N030592",2655.65000355675,2562.17702624586,2467.96867239158,2353.10219285799,2268.33457141845,2196.07594471692,2131.16593271184,2073.52431436526
"N030593",1648.35594773376,1662.50501116558,1673.27866011734,1685.81589670663,1698.77530691247,1712.44243605439,1726.85460038383,1741.27620962881
"N030594",1616.2192273042,1369.18347297925,1177.65042067161,1027.36213147062,895.164337839195,796.237102528647,681.76791664509,574.840743922651
"N030595",1859.49300931773,1790.24986459396,1731.74623418875,1682.96237744782,1641.66903876252,1602.23802511415,1568.96911770996,1535.54507535605
"N030596",5342.44320717929,4952.87126521543,4657.49831197921,4428.47554506582,4224.31830665513,4047.94614999041,3902.09610545447,3746.91367564271
"N030597",2549.56243264251,2257.84389364576,2058.89997008428,1897.02595722586,1774.09773775505,1669.91485272179,1572.49498448758,1489.82631306034
"N030598",3478.82654080989,2400.54142284093,2170.66532949347,2310.82635018133,2729.59201580423,1936.67862846943,1786.86977637525,1932.88187862025
"N030599",2160.45387497964,1919.10730140057,1748.62253213466,1616.2522150464,1502.8235160177,1419.23398236303,1327.93022581393,1268.60291909828
"N030600",1595.1497790816,1581.01945155595,1574.11387004501,1570.87905771605,1570.73176734503,1571.45770904284,1573.77525581146,1578.23460555323
"N030601",5524.22436556277,5311.43126956738,5142.19049754957,5006.11319207209,4879.05352097549,4772.56853971844,4671.01407738464,4577.25093232723
"N030602",9127.96029000847,8963.73969432868,8273.48766326941,8086.08831352088,8142.31662508751,8072.6074342659,7578.59513640485,7209.45601836216
"N030603",969.640784703226,1010.52752265894,1096.97213333283,1008.31712617929,933.248029957621,981.056342313459,1070.98052908599,986.55431511228
"N030604",3888.84243222173,3717.98574614955,3234.16982538827,3253.16694644208,3184.0361107149,3134.12483502741,2697.62169221411,2748.39817784563
"N030605",1665.90885774337,1622.41883088757,1588.71117893549,1560.58567960225,1535.97213239856,1513.81810066456,1492.23274641608,1474.62184145945
"N030606",2561.31246328723,2455.70238466051,2127.83434340648,2039.13392068862,1989.19501744079,1957.30392068784,1912.43867846877,1877.64124945595
"N030607",9793.27087479741,9424.84225114466,9127.86275696751,8876.51635208901,8643.96267870456,8455.52372437268,8267.86515107771,8084.44633840953
"N030608",1090.69862697221,1079.1310965423,1070.21667975698,1062.74149152838,1055.80572078594,1050.27706400981,1044.71443957609,1039.29630091667
"N030609",1766.39942781826,1740.09485064172,1748.10377905466,1753.66346605993,1765.38254259076,1783.20181254829,1795.17722094901,1807.56047870863
"N030610",1305.43487250633,1299.22335110624,1283.92414506162,1271.76677932239,1259.77657889131,1249.13590725408,1239.04917647045,1229.42476930795
"N030611",1093.04946292409,888.772363828572,767.144925096006,657.699695972021,594.831978043229,502.999015714869,446.125890478244,361.986809549872
"N030612",5080.60024940795,5019.09357539528,4998.76982798383,4997.72486159113,5014.27361079362,5037.99303653372,5066.49184904024,5100.04642376626
"N030613",5969.00570194573,5566.77191568942,5261.32561958289,5017.48567121168,4796.59502992764,4624.83309517338,4449.8902255082,4304.04553817929
"N030614",6351.8819671969,6405.85493683355,6464.17482824229,6521.75245691309,6579.69576587967,6632.19753111432,6685.10450138815,6731.14344342832
"N030615",4302.66053776058,4122.04230505995,4006.48062919106,3935.62409034723,3884.5378975577,3845.85167816134,3813.89077137859,3792.61750518501
"N030616",1970.37877117599,1597.52728850941,1320.30902470091,1096.55549090144,889.07831600478,706.680582743906,543.228087733352,394.846471392722
"N030617",613.368656284754,518.172176314491,447.061757070512,384.881694494109,330.099959643407,280.573485612706,235.029192359357,192.63759780795
"N030618",5810.76861910605,5326.63269573254,5652.01680416836,5190.73762667267,5583.50932671183,5102.87057384682,5548.23313171096,5034.64218367736
"N030619",3930.10751460161,3923.15188077094,3938.93029132749,3959.02611984549,3989.77257041836,4019.02930102455,4058.30824135823,4089.64928473665
"N030620",4904.44774109824,4872.28117216074,4868.89333900539,4878.60401294282,4896.55134071228,4925.57025860248,4957.88329743412,4990.56703539536
"N030621",815.729251617863,778.129108803531,770.366507016104,746.864924219795,725.229684698434,706.227280006523,689.168261958024,673.570705332383
"N030622",827.343586339397,655.354474146985,647.375534640257,510.928666382686,518.114100308426,401.753950157715,413.103870783559,303.618182413899
"N030623",6618.804731838,6227.66718733842,5936.10618191135,5704.46547927965,5502.79190804496,5319.70581344055,5161.82169351884,5020.91783782596
"N030624",1610.84527945748,1714.28115031859,1667.11154894057,1726.80207405553,1635.21221766262,1739.23849961278,1691.03842274997,1751.21100864921
"N030625",3955.81141866387,3926.09002726042,3833.9281884983,3801.90420194075,3769.45937632412,3738.6509012465,3716.04372311546,3689.64387276056
"N030626",7639.09930128645,7461.06232710405,7430.54095143079,7368.7449926541,7372.30485197695,7351.51387465163,7372.09043257119,7363.23589859079
"N030627",1704.53909740051,1650.23630690877,1605.23939753511,1565.95621075466,1530.6420482126,1498.29255693884,1468.2667614225,1440.12595754429
"N030628",9722.97411003506,9634.32370063783,9550.24004313511,9568.59155621799,9560.68850799141,9560.90354436831,9575.31706573884,9583.82962234144
"N030629",14889.8308145083,14560.8225807168,14214.6397179831,13889.0729168232,13636.8021554371,13386.1373587849,13142.1250745756,12839.1353441089
"N030630",1860.29255022795,1884.37055828181,1850.64032967738,1861.50511693068,1754.38535822351,1798.01745288889,1774.032567227,1790.44827038669
"N030631",4845.53739471607,4820.35251441117,4808.61764662722,4810.29311909538,4817.11328036717,4825.56647209592,4840.68948336804,4860.09053216579
"N030632",4086.78155356298,4026.82584604197,3973.60136850173,3919.91859368164,3869.10233294772,3816.97852167411,3763.46397729353,3712.01046298976
"N030633",2964.78296724128,3011.60809658967,3057.22420243272,3137.56365353887,2898.49867563247,2953.8281426657,2998.34304830779,3084.2124538216
"N030634",2140.19957594608,2120.85211900795,2099.33026445155,2081.00799562193,2067.55588643855,2057.21056086327,2049.01378052247,2041.58553695816
"N030635",1655.25758730156,1671.28057716458,1579.29274047834,1613.7651063569,1494.87421913546,1541.59774000199,1465.67742418542,1514.50987155547
"N030636",1841.79334729075,1898.65584041573,1907.16050749514,1954.27391329203,1902.81613379933,1969.71576337142,1990.00858491782,2040.71427808698
"N030637",3171.04889454766,3168.8318851228,3170.1831096913,3179.29040671133,3194.93419732561,3213.27297954825,3233.43949812778,3254.30153774004
"N030638",7853.24685112623,7613.10051061604,7345.82843989913,7120.63563365577,6940.87788343002,6793.63688853941,6659.09602709095,6539.77596430207
"N030639",10139.0369335636,9785.83905318657,9445.44373741003,9122.73607412717,8825.78891819973,8555.11637809465,8310.02172320011,8078.65394627544
"N030640",7322.31444611334,7136.18599301025,7014.62453627396,6947.0609910824,6887.08707357078,6789.35976640662,6617.27751761348,6417.74783521467
"N030641",5924.43241083333,5794.74433564114,5592.73827965323,5407.37485531617,5261.50145213372,5138.50419585398,5031.19731898694,4928.16501365304
"N030642",647.091173377509,584.376900426681,537.823377420606,506.38460976524,478.522757275298,454.575189084615,427.698620607365,413.56795178978
"N030643",3370.26681846895,3356.24512353717,3352.4431740003,3354.17237077362,3357.74135676294,3365.28680980679,3374.33968534099,3383.14025737588
"N030644",9998.39056700337,10017.0790492757,10036.6200807672,10057.0441910377,10077.0576684073,10096.0920328793,10113.9406725842,10132.187734879
"N030645",14892.0649803235,14901.708345769,14977.6908282964,15083.2401561692,15206.5166449313,15341.5778907594,15492.9312299142,15661.5141388268
"N030646",4095.65380791762,4001.56104031796,3960.70085730263,3945.2180072059,3944.2199787105,3952.12862954568,3971.40591649615,3997.81507579083
"N030647",2978.80057949492,2890.65820157608,2841.54839273722,2814.69864389395,2802.97689142736,2794.68174627016,2799.65407957731,2803.53419933191
"N030648",1284.84768450347,1282.1798434308,1289.69904838287,1304.2153562983,1301.35842051214,1301.8029128555,1301.93901551883,1305.57939053766
"N030649",8746.81016318489,8676.90029150476,8541.74583562323,8431.88163164752,8379.78438635181,8348.52227596933,8262.23922000778,8189.1773348013
"N030650",1912.35751127167,1845.91520538874,1780.05023180003,1720.05174859564,1665.33188167523,1617.62300570453,1571.19343267387,1531.26865781377
"N030651",8548.74296749326,8257.84013270012,8048.22195607141,7869.54921493597,7712.86862637051,7586.97013399786,7457.33965522313,7350.66194121825
"N030652",4971.44829343477,4822.37490602007,4695.33811544768,4587.00242283804,4492.40518649076,4409.53969122455,4328.56987230819,4258.78630004921
"N030653",5271.95737500014,4966.80668794651,4684.25943006863,4474.52251269233,4307.82825951384,4163.15785912347,4038.29970652581,3928.74231576739
"N030654",3513.092270884,3098.82004569429,2789.04351872483,2569.97346448184,2366.83467456783,2218.71120107725,2057.23078125283,1951.5507925805
"N030655",-331.040755281177,-1136.29098492883,-1759.08698282463,-2283.7806182707,-2767.02202301061,-3198.16072694097,-3589.35345127553,-3948.55358108412
"N030656",3343.27305477505,3161.0463934668,3028.68662137486,2915.30142527497,2820.65158434427,2744.09817130909,2670.51485035223,2606.40623862828
"N030657",1036.88006691694,972.500165103906,919.76837140409,878.460038440858,847.083304791426,814.523377933787,782.407487041019,762.241629812822
"N030658",10254.0556770511,8417.8364194445,7240.76075072115,6314.37314159399,5693.27486510337,5129.73870754336,4663.60091018534,4180.1016964464
"N030659",6810.22440264594,6500.82248702263,6077.35153745561,6073.91579490217,5856.08827267841,5715.70749044893,5346.38515477829,5222.15108629724
"N030660",2105.95315066665,2085.42004066172,2080.92723387231,2084.54537573755,2091.73848642986,2104.55696265885,2120.36695876601,2139.62524211995
"N030661",755.35854551408,702.121139399157,657.933811735979,619.499505169995,585.33999860675,552.01254664821,521.96392285492,494.382762508813
"N030662",391.944920598314,370.119015984561,353.750905844213,341.025662368945,329.786083583265,318.79076592007,310.947688378978,302.392224132582
"N030663",7898.54183691295,7482.18570769906,7152.03859680122,6928.92332541232,6658.69879552272,6370.43322113778,6134.14833511995,5999.44878595391
"N030664",1408.52204609554,1321.0597107978,1222.2552089478,1122.81355151089,1037.76085749751,965.593052508321,896.378429227881,839.69863829272
"N030665",149.751588247337,134.074302257422,119.294343478714,108.419512008868,100.767755980902,93.4911474609901,86.5393858543666,84.7153929982578
"N030666",3891.2014306528,3632.44125849176,3467.10297171679,3354.75394911655,3275.25836049733,3201.42592008759,3149.69127858294,3128.12092688331
"N030667",335.928194253354,256.731903246159,131.363588466921,85.5277715831352,-43.4471078647728,-108.377189814882,-205.605694930663,-261.62165032267
"N030668",551.634316618172,492.164107534191,448.984036200554,422.257834431263,396.514954101929,378.617554509313,345.625672895962,329.528938121244
"N030669",2318.82027313771,2057.00114468796,1853.59301096517,1683.09694359567,1534.71776246886,1414.06535920769,1287.00517170992,1186.87530619928
"N030670",22513.2467543638,20800.4946908567,19565.3429150107,18645.2115087616,17827.5150717274,17138.7430551193,16585.5268776853,16035.0583201055
"N030671",2884.24331014725,2907.39173605331,2924.66241018781,2934.48913893132,2938.23275413117,2933.68848430863,2925.99909102712,2909.72778265633
"N030672",6431.7528674592,5841.77353654009,6070.7163542213,4996.63732058905,5636.1189488926,5001.5400963961,5126.47119944725,4210.82983597704
"N030673",4129.86221781836,4126.94988776596,4114.93945149055,4100.81195773963,4085.37628668368,4067.54974183333,4051.4554967974,4034.01452410372
"N030674",3516.09780966643,3525.29275999122,3508.96216953556,3497.64172847268,3489.99724124809,3485.93038893136,3481.56786063629,3480.92665813368
"N030675",7295.05724394971,7268.91744757844,7262.53228768924,7265.74835076712,7276.94135266962,7292.62457039849,7311.65328495164,7333.28570985774
"N030676",3378.35091506453,3478.05848111107,3690.40225279879,4575.28973751524,3662.90922455073,3858.98738862184,4157.98532692053,5206.51660188941
"N030677",6092.66669013802,6584.00524646562,6543.65193136197,7013.05375123835,5875.44775976746,6428.95219094923,6437.92322960002,6932.14390304162
"N030678",2683.25261211113,2671.06304840783,2741.89923489481,3673.91021664547,2682.53821334153,2681.09995788379,2758.25666901732,3703.23476943423
"N030679",3529.46625741466,3357.12596024016,3233.3558712226,3133.062255403,3063.59136789504,2989.07749523778,2919.27945854119,2851.57333220399
"N030680",2420.07037375498,2421.46824013794,2409.32637793948,2399.38454608533,2396.36231002775,2398.07697265551,2400.36750485053,2405.33823854175
"N030681",2668.23068239388,2563.40890481586,2424.13174084012,2325.50990018068,2280.24479765489,2269.49104146426,2269.03819771591,2263.38710070442
"N030682",16761.9087192387,16825.0751223847,16774.2499810025,16634.4291012127,16439.0023363368,16186.6978274339,15895.365993751,15590.0316753984
"N030683",2695.88326505838,4001.63470758061,3903.63984225373,4191.25621512838,2426.13438957348,3548.01900814731,3447.54229674666,3731.00238296995
"N030684",2261.91667765167,1992.3527878666,1921.3209239198,1820.19420243454,1632.82775638871,1464.97167431117,1390.66473605849,1313.36707562553
"N030685",6685.02562310047,6741.39037263801,6963.39513041704,8560.71383087847,6662.63290507896,6753.1414494394,6998.81827828825,8623.49613589467
"N030686",8396.3165254589,8453.90695768743,8536.32632724538,8626.49019372138,8729.08919854981,8832.74097034266,8939.15071240869,9046.01968383202
"N030687",3638.0080364273,3638.90724070101,3605.38806781351,3560.03576171869,3516.94329552058,3478.26808970674,3443.74594270615,3411.68538009451
"N030688",4746.88117756611,4720.56784788198,4824.53274779625,5221.15334746781,4928.85058611199,4903.7472204086,5014.51011282182,5427.95833038929
"N030689",9196.98871551086,8719.32955940506,8657.33711253474,9043.50555721913,8112.61111539093,7840.89068338987,7890.87358851904,8311.70905635936
"N030690",6312.77631529597,6247.07961297478,6360.35411110683,6970.50334388703,6464.3503296712,6417.266982311,6547.46894923518,7184.65208029603
"N030691",7089.68186147778,8314.0913335384,7682.95030599975,9678.31973332555,7059.86149038814,8298.96186520929,7679.69999468923,9685.26229794574
"N030692",9973.06326311917,10323.6254755343,10272.7047437614,12296.3462699449,9993.17471804668,10394.2977314657,10385.4067451604,12458.4106459102
"N030693",2089.80134764414,2128.52584635879,2172.21908019777,2523.55548697572,2002.70782670118,2055.0315711175,2108.23331788617,2455.46530486565
"N030694",1646.21270598778,1525.12960552982,1574.78866244273,2253.01781826695,1448.61097197533,1362.75196187386,1420.59741154471,2049.37337659078
"N030695",7323.71708103962,6789.62153615568,6697.21988044972,6889.2585673783,6471.84216688256,6121.80751676333,6109.22060344817,6338.01994799079
"N030696",2684.99484847656,2567.35975179591,2616.27327133259,3397.05774864072,2666.58221995369,2569.79237949148,2634.60914982855,3437.56054999532
"N030697",4710.08736038473,5428.76836107653,4836.95399471214,5916.82984114097,4289.76452446907,5012.53904999319,4505.71409995474,5545.47575169008
"N030698",1805.20655472222,1787.9415664891,1809.53693664091,2402.40473992088,1660.55326964727,1613.60175642696,1608.66969356658,2116.074506139
"N030699",3090.10517949706,3115.61278700494,3210.43553963124,3330.34291486069,2893.1831586366,2964.33610132617,3083.85173837217,3225.75020329806
"N030700",1660.07249344542,1599.90606168856,1572.181937194,1677.37550951029,1482.29903527611,1455.89853964487,1446.22086401446,1555.26959733273
"N030701",13762.7671893554,13713.1406998637,14049.3756832224,15447.0453291056,14357.2944404323,14339.735426893,14724.89071304,16203.0084400456
"N030702",13028.279392635,12738.8977424187,12459.041416002,12904.1991175257,10911.2098557043,10969.0814285567,10903.6278395978,11426.7623524102
"N030703",4994.0722900843,4525.10773532816,4592.23946570841,6921.11338165546,4302.28729907857,3959.41940056318,4065.28323044719,6195.71854280309
"N030704",2003.03398134573,1982.91812020911,2009.46608123539,2212.14248053498,2064.93000352171,2054.92616767908,2089.42773939227,2305.90760470683
"N030705",2655.52327234679,2482.77160238982,2439.76352319902,3180.90058130448,2227.57398623275,2140.83324455737,2139.76532132981,2829.98800852055
"N030706",3176.63528425871,3320.82521006011,3172.29627635441,3458.28889201881,2740.19407968319,2915.73502541742,2822.90521528829,3111.71871684878
"N030707",14825.2615307375,15044.5767016484,15705.354411966,19821.4189982533,15543.7475098013,15755.9969896984,16426.4856409623,20702.0808355605
"N030708",1784.33479594755,1857.07436730472,1932.49087286293,2061.04245355873,1797.52862952415,1881.62877841085,1965.67338882347,2104.22546370734
"N030709",1486.48478531291,1507.96946565011,1520.88594494828,1767.26740996574,1490.18043823727,1515.93536855868,1530.22657753554,1777.34674032654
"N030710",11689.5174520823,11883.7497834537,11813.0381595769,13880.4080201451,11677.6368270502,11918.77809292,11877.5582307557,13974.8754219374
"N030711",1570.91463164754,1568.86611337002,1568.91136839299,1570.53927430449,1572.81975864196,1575.45648734406,1579.04420918715,1582.22453623446
"N030712",1610.01992682165,1616.17045296257,1612.79655312834,1608.6463096655,1607.97441732223,1608.9983424271,1612.88539192876,1618.81633190574
