"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13"
"N095130",8056.87601697144,8013.51365050862,7981.12237648696,7953.16427164965,7929.26472185882,7907.64852391485,7887.71233592282,7869.06646676093,7852.78688987833,7836.07178797082,7820.03705991899,7804.57135353907,7789.5868291808
"N095131",2130.93708973334,2118.83248463377,2107.08247973112,2105.05142314031,2109.81215930517,2109.33482605386,2100.06238218912,2095.83900983034,2100.24060806197,2102.56866774621,2094.00298972825,2088.41996636917,2092.90237561096
"N095132",22294.2843566009,22204.5239429756,22136.4126162522,22076.6765000932,22025.794388749,21979.5173788179,21936.5470444922,21896.0357048544,21857.3971709531,21820.2083906279,21788.4140040949,21753.4872532654,21719.2608305602
"N095133",13679.5766724098,13704.3165066017,13719.6141545409,13751.7188094739,13766.2348892696,13813.4322971038,13807.1763850625,13846.2632073752,13802.1787097336,13782.8805744911,13745.530286741,13747.5706153756,13716.4788801743
"N095134",11913.5719342038,11947.8076924183,11954.6404046468,11989.290289995,11998.3183760675,12046.0812228501,12030.7685491094,12066.0826025965,12022.8038082991,12004.0123042321,11970.8998049484,11970.9159111739,11942.936061266
"N095135",6118.09251838473,6076.28522576081,6043.05575034664,6034.97423029084,6028.31487903604,5994.07291319982,6012.45757631961,5983.03165646357,5991.58292273923,5976.21750466758,5968.56917671681,5985.29660825547,5941.44443734236
"N095136",6274.30860718105,6256.30316038923,6250.44615527742,6250.23241430376,6253.39222888287,6258.78477188775,6267.2410933387,6275.4719038242,6286.30319110341,6296.14303437575,6308.46724514427,6321.39906060467,6332.59087370033
"N095137",6864.49133684866,6840.57549985515,6822.21355926595,6807.03712373089,6792.9705690099,6781.7129733389,6771.82078499323,6763.03366276,6755.16038715436,6749.64660563328,6743.27096045279,6737.45822558154,6732.13543727499
"N095138",239.412389706252,225.491746747042,196.916538276101,171.16895223747,145.821768069573,150.913135374088,125.349797659978,106.289816520014,87.6482588413182,97.3025970104591,72.6375566279062,20.1599500481206,14.1212935321603
"N095139",7572.12609296092,7464.86397966707,7382.45730477315,7312.01450393273,7250.04073174916,7193.10709309801,7142.76973275525,7093.42868254228,7051.26990663444,7008.83167463115,6968.67034828211,6931.19045504016,6894.99228424146
"N095140",7975.27748558378,7879.82443109031,7805.28767389826,7743.32111388025,7687.11259966202,7636.3718868371,7590.1544222413,7546.9290072517,7508.54024959146,7470.1271025426,7434.09200806619,7402.40110600019,7370.52223690702
"N095141",10063.6125877298,10069.9306328735,10027.7806995236,10119.5117066093,10065.2237023498,9983.2262854156,9796.06847275203,10121.6007799232,10137.2855234829,10215.6540843806,9891.39707128249,9827.46028363879,9373.83102614857
"N095142",5147.46535608719,5043.18861960615,4964.88562661831,4900.14399947848,4842.71927268941,4792.65897405394,4746.46696860061,4703.19218552601,4665.23170977006,4626.18560185725,4591.95750748528,4559.20874037783,4527.71140315531
"N095143",11186.1000264635,11110.8399175128,11040.4095389158,11032.9468299128,11081.4324062552,11086.0134195586,11024.9890037539,10988.0970473559,11008.7948526934,11030.0835686036,10970.7997694636,10928.7331731591,10954.3772372
"N095144",903.559276006088,875.225418874919,852.621188450772,834.047825024897,817.935497927078,803.597951935042,790.206984397241,777.845326598338,766.704209565545,757.121890102181,747.446259373279,737.444812968102,728.978355725859
"N095145",7710.22536326131,7445.89219067748,7242.23500020059,7075.68578378745,6922.54188979913,6795.49290890904,6670.13487389572,6563.20898476167,6459.52709267206,6360.60839349131,6277.80574609012,6195.03219885134,6108.89707455508
"N095146",6648.75296256739,6693.79265170132,6635.32874614356,6673.33269028055,6726.68618464692,6741.33327745449,6698.6930204492,6719.04378191983,6740.37080540138,6761.72183923126,6759.71905577739,6738.23267551947,6765.46642649585
"N095147",117.550679672588,115.407238761557,113.683757601127,111.634108206074,110.411786513246,108.695259074211,107.67134703189,106.444126775205,104.786758553072,103.977575237183,103.089143917247,102.584751504553,101.07630330801
"N095148",211.586129999795,207.343307010813,203.351903434577,200.595306946858,197.445286486381,194.51715429202,192.829785300105,190.314508215246,187.932271624626,185.655274261307,184.743772691891,182.696458120395,180.722233931085
"N095149",4317.5951837464,4275.7376088269,4241.42566101892,4210.31918978099,4182.05295529517,4154.76399921105,4128.93427395086,4105.03038271845,4080.89065114022,4057.34805636107,4035.29340635593,4012.15514708156,3991.30224984193
"N095150",7782.76273092166,7758.4761739941,7735.60349329108,7713.84298261573,7692.98031270229,7672.85701697441,7654.85283116185,7635.94259493645,7617.4787974085,7599.40023370931,7583.42951899969,7566.0426922334,7548.91157492134
"N095151",6191.14402523597,6231.11159217343,6177.28884925141,6214.48311162974,6257.4628773134,6274.93659328279,6225.32946627125,6241.25050800164,6274.78174575411,6305.17630684236,6317.61164925739,6294.26970608291,6315.64419142284
"N095152",8248.37456099219,8207.0739268742,8173.58382364035,8142.98982470245,8117.19289453151,8093.94413910541,8070.69149431164,8051.00877771491,8032.71275488529,8015.59210250175,7999.48097707563,7984.24648593705,7969.78026302986
"N095153",2792.82516922092,2769.61145643903,2750.20194023164,2732.95232396142,2717.22786354394,2703.45979241061,2689.816261673,2677.80092060284,2665.48843493013,2654.67089744444,2644.34418323414,2633.33760032032,2623.76853684484
"N095154",8340.12674422668,8218.96378949741,8120.70316744711,8034.52866531235,7954.03106970433,7882.01362275053,7809.45615313106,7744.8694795501,7679.87903448543,7619.77309638075,7562.00584984286,7501.96184726169,7446.74995417142
"N095155",4489.20442241967,4449.4784531395,4420.1468537549,4395.84690423722,4374.67376764163,4355.6589681678,4339.2969891486,4323.16407155028,4309.20216464289,4296.15219725728,4283.86824992543,4272.23745574167,4261.17044952657
"N095156",5367.28940584234,5332.29560905376,5305.51606804656,5283.30845055944,5263.64513433257,5244.89856894291,5228.20545655472,5212.50540656463,5197.59130889868,5183.31379697937,5169.56117121142,5156.24746263788,5143.30493969887
"N095157",1402.76413209739,1394.07925496305,1387.32508052434,1381.69572147261,1376.69874644578,1372.14120113895,1367.90928718127,1363.92938186564,1360.15070170491,1356.53652456844,1353.05931539325,1349.69782477588,1346.43526543085
"N095158",16295.3949000187,16240.382202473,16199.8420547822,16168.9131900274,16143.307899578,16121.4213144122,16102.2742187923,16085.219202518,16069.8030989368,16055.6948447062,16045.7685977385,16033.7454083476,16022.4293180339
"N095159",9106.96070670809,9098.88923722952,9092.33431343797,9087.85470878003,9083.82927058143,9081.40103439128,9078.92868091277,9077.86702250393,9076.46134371718,9076.39219017494,9076.74650356,9076.46348673988,9077.4947258429
"N095160",7901.97444717086,7893.11877906428,7885.86117897273,7880.00990645688,7875.85500777019,7871.91208258796,7869.3606922231,7866.6497810768,7865.20762825835,7864.22420054698,7862.75032630776,7862.49030225137,7861.58881938815
"N095161",11986.1174962976,11952.6167945904,11949.5241088678,11952.0271788542,11978.0316843092,11936.439034403,11937.1540675914,11941.4079991424,11962.2700020136,11928.9099149877,11923.6861041618,11939.0000740753,11958.8500660193
"N095162",4413.77620382353,4395.9092265806,4381.20377581295,4365.40260085432,4364.09694103998,4355.282610423,4352.31803359811,4345.14398853879,4346.4227432969,4344.29594218109,4337.67409145107,4332.32838887074,4326.21527881992
"N095163",3704.87022088522,3679.77705935748,3659.87217070069,3643.7237966853,3628.79249258782,3616.87600133764,3604.29082520198,3593.04608313021,3582.39195439554,3573.75792710442,3564.60727233512,3553.80638867838,3545.7235598033
"N095164",23816.843794826,23734.4256116254,23667.8736694348,23605.2323681239,23553.6103632567,23507.0984335016,23458.6412213304,23419.1699671502,23382.4572456025,23348.0565462145,23315.6131359948,23284.8399793949,23255.5011734782
"N095165",3465.9520307255,3407.08813453334,3359.63949776598,3315.97200285541,3278.33540259146,3239.45905355465,3208.89198518211,3181.22893865621,3149.35009390234,3125.87227640608,3097.06796706529,3076.86908865813,3050.45271291236
"N095166",2561.53965770363,2521.944346921,2513.9906517987,2509.43569116133,2475.72428168341,2450.88644550134,2441.65884381077,2435.36334628514,2415.29691282444,2391.09874987829,2393.35326444282,2414.33681206116,2423.20797929939
"N095167",2916.37852542002,2885.14691916707,2882.58384919326,2867.48922736363,2838.60927662448,2825.50810553569,2814.39173579869,2808.67540252566,2796.62741623953,2782.93518617589,2796.26360378424,2817.18911028874,2828.92324267884
"N095168",3646.82827086696,3765.72670725938,3634.88252098569,3643.63472759347,3813.40595878262,3936.50014318838,3784.46232518716,3778.64427982041,3857.58492021359,3928.41669019696,3832.39183653459,3692.26881797206,3576.85345086137
"N095169",1602.30611774572,1579.0135297545,1563.23594899427,1555.45979064098,1539.75393175411,1531.62508440665,1509.77066095797,1496.39346234231,1491.56695713592,1491.66338404291,1495.37802515292,1500.97695159996,1500.74246289418
"N095170",3501.05476119302,3465.50443781259,3439.42796300762,3418.61300215705,3400.73449323711,3384.88003420429,3370.51241012666,3357.28463909376,3346.09472865586,3334.55976796898,3324.88242149639,3315.81898348371,3307.28495783837
"N095171",5971.8915526685,5918.37093876966,5873.26010044752,5862.33127503712,5858.94180108696,5842.46194912173,5814.74573302601,5810.38582361874,5828.09897343579,5821.83772750849,5799.62232959694,5788.90241059754,5804.98907139673
"N095172",3639.12213546298,3637.00125549846,3618.7599603208,3614.16828940098,3630.97131536296,3634.33510624635,3629.88394417906,3632.92891966296,3648.79679262373,3651.94150013747,3648.45167847901,3636.12214340693,3650.87329579697
"N095173",3060.30538877871,3005.42188205396,2958.97353624178,2916.97973114574,2883.30420918784,2846.26336374514,2819.44040401711,2789.05601398695,2760.32798504732,2737.28624287776,2709.89490591925,2689.81465235444,2671.11005215738
"N095174",2775.51956660249,2780.83673643691,2762.37132325054,2755.29858701661,2771.84453066187,2767.33741825507,2764.12642535799,2761.95436964547,2781.87987136293,2772.70600040148,2762.49021144918,2767.69166791381,2769.86049593658
"N095175",3247.53893234481,3259.63574957732,3248.77082941226,3255.15867837519,3277.84370717133,3288.29943048369,3281.41430968103,3289.85687881447,3298.28583288138,3310.15919752819,3310.19906279069,3311.52960095935,3309.49577097252
"N095176",2401.19422430794,2385.83983152651,2372.49982715301,2360.55511265622,2349.63909066375,2339.51406612384,2330.8078127584,2321.8613999941,2314.20934327183,2306.98592389612,2300.13265460955,2293.60228271485,2286.32702177512
"N095177",6227.98206220453,6141.86793016073,6066.85916972267,5985.03986647622,5981.66767245435,5954.21900183019,5955.53779966497,5879.02372370771,5869.66405767007,5865.5266488482,5803.1408931043,5683.86494416861,5642.09389990621
"N095178",1464.53727467754,1454.63114806609,1439.76381643495,1431.33371995559,1426.99943965071,1423.35896882662,1422.48637596925,1414.1124000627,1404.92985365533,1403.57929114902,1401.31016879237,1395.88933222574,1354.41569998894
"N095179",2692.14402069865,2682.63330522827,2676.28162248732,2670.86288093523,2666.22037413068,2661.61438369958,2657.16490670272,2654.49164631825,2650.93653840862,2647.8633777045,2645.19284121455,2642.70204759247,2640.13139723957
"N095180",7152.55780500888,7092.87352379817,7045.95689361824,7030.34655801952,7022.36533057168,7002.991882128,6973.89602691487,6966.83001631834,6981.14503851035,6972.20623246567,6949.58488053631,6938.03397772468,6951.27428870615
"N095181",8735.39513414463,8715.41962022484,8689.08163536966,8678.53679990586,8682.7822690948,8679.36693442685,8671.1816949641,8667.50372610404,8674.39940677699,8675.00599751775,8673.1789131251,8669.43162933994,8670.0400041702
"N095182",1231.14466536708,1205.03348795662,1171.34273291138,1143.9932762255,1123.09502778396,1097.97831385267,1081.49505834549,1066.06853082747,1030.11438992142,1031.47448425991,1016.23716260226,1000.48866040311,958.422685631274
"N095183",6028.50724588316,6007.55978687949,5983.67311424177,5973.08269122573,5976.7967903528,5969.61306559101,5961.61389800579,5955.27152819772,5962.75074592104,5958.04638901428,5955.62154009705,5950.87934526312,5946.25672026871
"N095184",4585.57073533799,4585.56646051687,4574.87414774565,4572.43682429215,4586.67548117162,4589.75313959515,4588.69691588894,4593.85062991386,4603.37716637712,4609.52338535158,4608.20370415067,4602.07844671885,4614.87160356337
"N095185",4048.5345291218,4053.38567816881,4043.86117348598,4047.59523483302,4061.90564904229,4070.90163601188,4065.74044812126,4069.36353274435,4076.15579882204,4084.17687255078,4085.53026506528,4088.53930982656,4091.06203955515
"N095186",1720.12720248806,1711.71308770568,1704.37331765394,1696.97071351235,1690.75443880322,1685.78210465582,1679.97701679855,1673.2819738305,1666.55700834907,1658.62301330476,1654.51053441583,1650.55176335268,1647.75032918514
"N095187",898.925994095019,885.617528696465,869.755649367055,859.222526864516,850.029876815978,842.052887127165,824.348408432517,815.899715019276,808.51285437236,800.088467467373,779.415955980868,774.347839139131,772.501818374112
"N095188",2148.95327226648,2118.0998779263,2087.62040223351,2068.5933916331,2049.60376026147,2034.77989047374,2012.46261091085,1995.82156795866,1983.09622951711,1971.57287078488,1955.84698768809,1942.13666607757,1933.95310020772
"N095189",1997.95132277442,1946.02070686896,1950.32252982607,1924.01623998837,1927.70306815589,1890.2759394462,1841.54502287783,1857.66366750929,1882.33974446007,1858.95603572302,1666.81750776915,1698.80354745017,1727.02569434573
"N095190",426.487132599519,413.085130921324,401.942910408255,395.271222391331,391.234056833582,384.45242838565,373.287268047227,369.720927535687,364.592448419785,357.85031182613,344.749635262225,342.900711127253,338.985417100265
"N095191",5790.7113670595,5590.53288216098,5433.79926626844,5305.0510195193,5189.78873185679,5084.06263363395,4990.95328746246,4912.85658394791,4825.06842334509,4760.78050281646,4682.02783245233,4616.86574137526,4556.03801522565
"N095192",1040.32021171978,1023.2340708723,987.530885935161,982.147124707357,935.896587188454,946.574113884309,909.536959372677,922.559008539668,901.025986488468,886.235102934892,886.731618090853,853.280394350827,866.756835270608
"N095193",5825.15244899939,5692.38267733434,5573.19798117014,5525.42301778852,5531.98495491076,5490.22558248069,5417.18138666015,5381.13251305355,5365.87061127408,5349.84646628792,5284.87174962593,5255.61019892899,5276.20055231434
"N095194",459.852817389738,450.43263612498,443.330752630033,436.669649590496,431.26951997216,426.187250996962,421.412432575354,416.692247491246,413.076580029636,408.562167694542,404.935662160802,400.847921806091,397.538663161444
"N095195",881.044563341308,861.994572993999,847.056850673013,834.710380097505,823.926394271481,814.445130191498,805.533900340932,797.300669493275,789.359589443048,782.518852108044,775.989520209909,769.465199915897,763.38117812922
"N095196",9226.2046573507,9028.26173153292,8836.51636011372,8771.04280531128,8640.07330400658,8630.15620631218,8539.58741293886,8474.38817289251,8474.68593193871,8434.38357912778,8329.64463604365,8268.28637784366,8196.3288654605
"N095197",3150.47781758905,3050.98209680469,2941.89555154385,2873.62913221152,2772.23451357425,2753.34973391322,2650.19805686736,2628.03204656615,2570.53151581847,2507.97340044834,2482.69045751401,2426.60647275345,2381.43923384754
"N095198",2358.71197996444,2276.98483453775,2255.71115235065,2194.82311380144,2187.04224644152,2124.43248820475,2050.88441611918,2054.32048449621,2050.69010930476,1986.69436526342,1818.05478106518,1844.74224982439,1871.1008389536
"N095199",643.088395515502,570.357933016162,496.183294836822,430.655224701953,362.782819169396,300.794476299051,236.909960132916,180.945913562498,121.233570398209,70.5915178076318,13.9017206097375,-33.5280454331951,-83.1509533051187
"N095200",1174.39653820765,895.061100995659,623.936850403232,407.40227021367,128.350214940006,-136.534641273847,-385.286260430648,-584.269027953034,-698.491280908111,-684.96264764991,-1097.75003744473,-1628.77192970815,-1875.94969033285
"N095201",1811.66740731707,1777.96909128403,1752.94337340483,1731.694963479,1713.44018313606,1696.68159082677,1682.14013596742,1667.90099613519,1655.77779002286,1643.20025540064,1631.97221484721,1621.46631795186,1611.21854583865
"N095202",3932.11769213686,3872.11509417214,3790.24040039219,3781.06492908575,3703.52012886647,3722.79154350901,3644.07688098255,3663.77603258706,3621.79740249074,3584.90244384663,3589.93318476962,3540.66942027756,3545.19932848091
"N095203",5092.28626016022,4947.63182855915,4838.95588423841,4748.50972987885,4670.66980751482,4604.51140761173,4542.13840159761,4483.89530442413,4429.99839978305,4381.7680437906,4332.29513164984,4291.23527292338,4247.45256842613
"N095204",7261.43521547352,7285.18773147954,7281.82000231181,7260.1786346704,7237.74365546894,7240.17888709748,7255.24026773205,7251.56259733962,7248.79038391812,7253.34169048284,7290.84741072702,7299.21820301826,7302.38994469818
"N095205",10791.7679797317,10639.8409566,10491.4715337601,10345.4036230364,10211.6129369132,10080.260288856,9950.80169375135,9822.78494654836,9695.81973862618,9569.55941635344,9459.44017208977,9334.46719778201,9226.65916123637
"N095206",817.01268079684,784.268176581926,743.262472324344,694.945198903823,657.137274337836,602.34141745484,591.473038446734,506.686714057521,528.269886650192,553.735097620689,544.342913304021,502.184817677276,541.885588944403
"N095207",9505.41355729817,9136.38174254991,8822.8268433119,8538.52018066507,8272.82001668392,8037.28789209972,7823.2728162059,7603.67285231167,7415.57204195044,7227.11332726044,7029.03471658048,6879.49848419928,6705.01367845792
"N095208",21839.9384129227,19962.1755341598,18537.9554445994,18935.9093746901,17529.7609065235,16674.4006518468,17172.3014728091,18335.8285808094,19685.5205239089,18380.5142339244,16642.4930613967,16764.5436324238,18652.8349233845
"N095209",3949.73328790043,3855.95881127628,3785.35704162971,3728.54706773981,3676.41417183972,3632.90713355457,3590.51579851857,3553.08990169144,3517.75493334012,3484.07340796843,3454.8177561355,3423.68325793742,3396.80446096527
"N095210",6353.87790993005,6328.50062554089,6267.53929059765,6214.47927311334,6074.09603757063,5970.0107154901,5871.27314797424,5861.43644202338,5744.46696064494,5647.97760474979,5635.5609566025,5620.49793495081,5473.5660677854
"N095211",18167.5635317954,17911.3646573893,17737.8165477862,17597.6544809521,17475.1759555773,17372.6206774934,17277.5416806202,17199.1946971156,17112.2167417038,17040.6363002612,16955.7790543991,16886.5525177386,16817.9870744142
"N095212",4969.70437942475,4880.67273469557,4807.05514910901,4741.04327902485,4680.81128105572,4628.27529487093,4578.25240916465,4530.74664809609,4488.69095223057,4446.25323604486,4407.41177475038,4371.69967420556,4338.80840978944
"N095213",2891.27701179297,2758.494828657,2645.77127664695,2549.19754039508,2460.77687026171,2386.68861666252,2322.37898206753,2262.19777074578,2214.17506692658,2163.65048746312,2124.33310829554,2083.21121930124,2042.27135966002
"N095214",1646.30433045732,1588.62158300695,1545.04470037103,1508.51252240659,1476.94693762675,1447.80520109074,1422.77068655056,1399.39620385944,1378.27738094101,1356.91891508696,1339.28233283702,1320.72104701786,1303.25775866459
"N095215",2303.77602773762,2282.75509769384,2266.12450629942,2252.22827083759,2240.35811459972,2229.13528281132,2218.71566206396,2209.52354927067,2200.90034042841,2192.74888930009,2184.28761984821,2176.8444290791,2169.69826402052
"N095216",3084.66107272404,3066.01896897835,3050.83996215581,3046.10475526516,3027.60432530361,3022.25899051963,3009.0142143161,3004.99935921175,2994.23638541123,2983.82420480922,2973.41502595651,2973.78159254913,2968.61469941616
"N095217",8949.01820629488,8921.00379332919,8886.51333160406,8740.05173892718,8864.8360635624,8863.11179115339,8833.68880653378,8843.32303875402,8805.94254405845,8798.78508891407,8792.6966842558,8766.53952728205,8805.0501013621
"N095218",9092.12647313564,8694.44115546803,8661.61181063777,9039.18101297939,9073.31273156327,9093.20466350346,9102.25900915094,9114.96506958783,9120.41790130033,9129.52234438369,9134.99174287428,9125.83797284266,9138.62167931984
"N095219",1015.63161400336,997.042630327876,983.732501582549,972.279185908766,965.541287156171,951.180147539432,962.55859363653,956.701700761933,949.941472250985,947.33156319074,940.556090959352,938.79291846107,934.090310370589
"N095220",1778.84324376781,1761.91072292159,1758.41459955593,1758.82415406055,1756.09262800706,1747.83416608053,1770.79144594297,1762.67325177955,1758.09779783069,1750.15640178607,1753.99139592208,1734.9525626519,1723.2171727676
"N095221",6906.80425422687,6694.3207914573,6620.62499143361,6694.30065904577,6524.8508051558,6511.89538923624,6448.72349913932,6572.5949665337,6492.29818005753,6485.83795961777,6276.15663449133,6270.07170057761,6186.6950002897
"N095222",7480.88146818357,7020.37039143518,6645.14221628602,6870.90047567127,7035.1568612328,6990.4604944025,6789.74183063626,6722.12261645508,7034.96362346948,7225.32081893477,7088.68966039201,6837.86099381329,6828.38816386601
"N095223",19363.2423528118,17719.4187286972,16450.3680151014,15471.9841396441,14569.1359739287,13812.0005269869,13226.1538937509,12617.5012959718,12092.0894842402,11529.2834467486,11064.9013766584,10722.6886426951,10356.6125549184
"N095224",1601.59922571559,1629.81957649646,1644.23509422655,1643.92272419758,1650.08501996579,1707.19761420871,1648.38449104114,1924.40086806196,1943.80796945856,1972.26419379945,1929.74516035007,2127.67892358796,2456.38599380059
"N095225",1649.85382711012,1664.77331391293,1630.8496040819,1628.52990777009,1613.45266410421,1769.67157835904,1726.19518552788,1673.27209011451,1720.21199471632,2130.43388457555,2724.87620320162,2285.57432126637,2016.0212868496
"N095226",2626.19335708548,2516.78514037292,2408.28669843158,2325.43673977603,2208.64268855047,2231.55519705758,2151.95800159916,2097.66274109035,1984.95778864101,2033.01245670049,2065.812027424,2056.34289386917,2009.16696579622
"N095227",1146.49518446011,1229.07873588426,1180.39822422189,1255.17700669263,1207.00411214939,1620.28482606177,1491.87662896509,1452.81016509826,1368.01443546566,1791.25840741339,2079.91717251932,1750.04771966846,1626.0378361532
"N095228",6989.29766828019,6989.00494231505,7155.54584877488,7094.05733955054,6956.98279245002,7027.96584019546,7115.97084738973,7399.63954067731,7316.93462244266,7607.60434769859,7406.88970484141,7393.73893484549,7265.68736452539
"N095229",366.751109048836,354.238997736644,325.572368305399,353.732565016436,232.155306102554,328.663451234256,251.431895717281,264.195377574355,203.523290558288,293.679140126446,218.398507649883,214.410648245951,209.738837275263
"N095230",2435.10600779381,2486.14671521785,2437.69335342814,2410.84196282155,2032.06417238315,3166.63956038092,2868.12093167532,2565.05974349992,2262.04779968377,3644.79608960933,5161.88807680914,4029.74415738067,3214.28895251119
"N095231",488.553531790699,517.209563676336,548.968510471644,580.716501324992,647.991939077475,782.620238168581,888.97443344267,956.873246682347,1003.19489512671,1186.85451931731,1330.57815642586,1275.70001149397,1239.79484138319
"N095232",1583.07282976382,1527.66921410264,1487.14440311009,1525.11507300087,1569.02348507411,1914.71825956343,2039.90941860465,2196.33787649637,2357.89512360765,2878.91994869504,3493.86646580398,3778.85910089293,3597.28957720439
"N095233",822.771532948337,804.158098591533,794.518135407679,824.49589345615,895.920957740395,986.922738727801,1023.86079787538,1074.06922157029,1196.29174882372,1425.17352146907,1594.06734742761,1595.5412243328,1516.40961889741
"N095234",1611.33816581415,1640.85828928911,1667.05954871574,1696.2165228419,1692.61961478318,1849.86568710627,2135.73207080948,2244.54495076717,2389.56749261438,2324.12245629763,2294.59653789608,2234.34050420181,2267.03612170878
"N095235",390.376277012104,411.445692986264,428.842070773668,459.23453365909,481.10902387327,524.101876102804,548.262588802375,582.40541709059,614.335458101388,651.882031267909,673.167291195925,671.58748817944,668.522065381836
"N095236",2903.27330001901,2974.25192900114,3027.38491990993,3106.57018921401,3083.68773359517,3302.35312201932,3440.27539164802,3541.47539697767,3692.77787532941,3876.54788633913,3835.83296087259,3897.9211617955,3866.28488371383
"N095237",1016.11777365484,1015.86024770389,1017.12505244959,1026.75624969233,1027.0019818061,1068.49647405021,1122.04785735479,1147.73507895518,1162.776973259,1132.78695045457,1095.70535755934,1058.36228247277,1027.27538756375
"N095238",323.070089234436,315.356862881841,314.999251612405,339.110287732816,368.427924195114,445.764199739362,476.43618948332,522.663682694539,605.492944354539,734.582806911403,856.030369257888,840.218627158448,800.319113152003
"N095239",3043.90764539411,2999.05644566108,3050.95780881668,3092.42225328676,3166.46549029392,3567.2083639666,3748.33933528277,3945.55929044208,4207.23962150285,5132.35793726544,6340.43714318433,6107.511763023,6016.0162988306
"N095240",2368.61582093808,2419.64264165103,2545.08079966742,2588.01134073366,3061.15590149123,2902.78042511936,2921.00278134273,2941.59228691428,3554.4987688662,4009.92325104923,3699.60116709201,3464.86549170958,3445.59713229632
"N095241",902.667804407053,927.240717539077,973.110365092327,969.736180677351,1096.69303571447,1220.17686774911,1241.30604003433,1186.45575010606,1323.47527148666,1630.7848265527,1624.57412760998,1598.278391457,1532.62615128197
"N095242",1147.4717681914,1185.22426309836,1189.76803817611,1170.6267990681,1371.74276295739,1291.89003445245,1267.55134049006,1266.8812441085,1697.58552005724,2113.09217367159,1792.37021586816,1595.56263013689,1492.2595659076
"N095243",924.562318183135,1012.92935476977,1168.98501374774,1355.43008509434,1721.60984740616,2002.60832539768,2221.23253794927,2427.11764161971,2724.53547274068,3063.59081965035,3227.31439291445,3305.58817989455,3358.67189513626
"N095244",723.332046848335,760.37961335572,777.820545774195,810.766098443539,839.533205011744,900.38322708704,941.576941036807,1000.61993973379,1059.12875639902,1105.3071940697,1155.94807331808,1178.84639319599,1178.13020482193
"N095245",1974.02637061777,1961.73089899788,1979.36997669233,1954.61656108031,2273.65256701068,2221.19109855302,2232.80023700635,2238.78819728441,2610.2724761721,3108.15661241286,3136.4736178538,3002.51510039011,2982.45912265578
"N095246",995.66125238157,1017.87218787168,1045.9026990319,1069.0880943701,1329.79831726789,1384.54699695098,1309.95762707869,1268.77370061681,1423.93117008426,1653.20984866435,1784.8536944908,1726.72309288015,1782.55725150522
"N095247",4126.66900086291,4168.63992154874,4264.39879292885,4320.30140736901,4941.40531869804,5138.59191166687,5045.58353681872,4955.34444730536,5558.91748085092,6123.29366347698,5715.69848794591,5434.5946473919,5345.06474496139
"N095248",15974.8951625836,17393.1328650867,17366.8244685108,16167.664844219,16126.5334974148,16729.0895558682,16703.5741184615,17000.2534895328,16973.7564923945,16365.3480630183,16341.4823491394,16919.0552490368,16897.6796060656
"N095249",19816.2846795255,19266.4140398916,18759.51948786,18310.3542532508,17881.9836990881,17492.3284970464,17125.8870628088,16779.0768534319,16466.9113090405,16152.0310002471,15869.5027988333,15599.2354851408,15339.4051914853
"N095250",3215.86385363996,3097.14116048439,3185.65070293601,3313.68639636259,3397.09273333551,3153.36248787377,3150.34299120304,3247.93727946695,3353.30890060551,3154.42702541058,3196.73934370823,3355.91240839533,3491.29825606229
"N095251",6641.24019246716,6585.57870297605,6534.78335984108,6486.11512809418,6438.89322921464,6392.87636415448,6347.96794494733,6304.12263182876,6261.31189246155,6219.5105593005,6178.69173350783,6138.8252043188,6099.87736478029
"N095252",8669.49540949919,8800.75514644755,8766.6902176893,8604.97452249982,8584.57778773116,8845.54924059008,8881.21294476366,8728.65483452522,8633.46222797677,8900.49216169997,8909.84632696032,8773.03706071354,8614.84078831163
"N095253",12360.8749339321,12364.2678268924,12311.2070292279,12216.6462532847,12231.8901411114,12329.8776380607,12322.0818174997,12248.9638068912,12209.5736064479,12349.418895854,12345.6325521899,12305.2741084598,12234.0141626015
"N095254",5884.98746176652,5826.11546564061,5875.00786797866,6000.71518681692,5964.79139092042,5851.72228689344,5818.86871120991,5955.61575961657,5947.13043513201,5899.94798209971,5896.56316042571,6008.56592025769,6009.2863728078
"N095255",1898.48114345614,1886.54022842869,1867.01264075079,1853.57678888488,1844.17732430997,1831.79227856971,1812.87965300957,1804.63337685987,1817.67300807891,1824.95434992867,1819.78143256275,1815.11594423003,1818.75879750281
"N095256",2835.08181622484,2765.19379848674,2783.89318773525,2929.09289011321,3196.70014366531,1734.99350564339,1882.55866411705,1798.42534121106,2078.81314256792,2233.85149341368,2366.60086551445,2433.78507953423,2494.84548410724
"N095257",3890.4769785975,3846.40496022791,3811.64073085391,3782.99252209993,3757.69629157692,3734.20178102641,3712.91209113807,3693.3899246794,3675.87472722665,3658.50976006934,3640.98297906918,3626.0918397313,3610.10538712755
"N095258",2086.62178872927,2070.69240427586,2058.62870759566,2048.49690002801,2039.57635258433,2031.80851788803,2024.08704255489,2017.25717010119,2011.29888632241,2004.98978178813,1999.47704207645,1994.00357093525,1988.72027085634
"N095259",5114.90826823718,4866.64803809128,4671.70255714332,4493.91302165828,4350.97243416471,4220.34752283792,4113.46811941009,4010.17832583308,3892.61471138515,3825.82210478242,3716.68316760045,3644.14081662126,3575.75956698731
